Source	Target	Type	Label	Wheigt
/BD_468	/BG_423	UnDirected	in	1
/BD_468	/RN_00119	UnDirected	a-circio	1
/BD_468	/RN_00119	UnDirected	a-meridie	1
/BD_469	/BD_468	UnDirected	a-orient	1
/BD_469	/BD_470	UnDirected	a-occident	1
/BD_469	/BG_423	UnDirected	in	1
/BD_469	/RN_00119	UnDirected	a-circio	1
/BD_469	/RN_00119	UnDirected	a-meridie	1
/BD_47	/BD_46	UnDirected	a-meridie	1
/BD_47	/BD_48	UnDirected	a-orient	1
/BD_47	/BD_49	UnDirected	a-circio	1
/BD_47	/E_156	UnDirected	a-occident	1
/BD_47	/R_76	UnDirected	a-occident	1
/BD_470	/BD_469	UnDirected	a-orient	1
/BD_470	/BD_471	UnDirected	a-occident	1
/BD_470	/BD_472	UnDirected	a-occident	1
/BD_470	/BG_423	UnDirected	in	1
/BD_470	/RN_00119	UnDirected	a-circio	1
/BD_470	/RN_00119	UnDirected	a-meridie	1
/BD_471	/BD_470	UnDirected	a-orient	1
/BD_471	/BD_472	UnDirected	a-meridie	1
/BD_471	/BG_423	UnDirected	in	1
/BD_471	/R_116	UnDirected	a-occident	1
/BD_471	/RN_00119	UnDirected	a-circio	1
/BD_472	/BD_471	UnDirected	a-circio	1
/BD_472	/BG_423	UnDirected	in	1
/BD_472	/BND_886	UnDirected	a-orient	1
/BD_472	/R_116	UnDirected	a-occident	1
/BD_472	/RN_00119	UnDirected	a-meridie	1
/BD_473	/BD_474	UnDirected	a-occident	1
/BD_473	/BD_475	UnDirected	a-occident	1
/BD_473	/BD_486	UnDirected	a-meridie	1
/BD_473	/BG_423	UnDirected	in	1
/BD_473	/BND_887	UnDirected	a-orient	1
/BD_473	/RN_00119	UnDirected	a-circio	1
/BD_474	/BD_475	UnDirected	a-circio	1
/BD_474	/BD_476	UnDirected	a-occident	1
/BD_474	/BD_484	UnDirected	a-meridie	1
/BD_474	/BG_423	UnDirected	in	1
/BD_475	/BD_473	UnDirected	a-orient	1
/BD_475	/BD_474	UnDirected	a-meridie	1
/BD_475	/BD_476	UnDirected	a-occident	1
/BD_475	/BD_484	UnDirected	a-meridie	1
/BD_475	/BG_423	UnDirected	in	1
/BD_475	/RN_00119	UnDirected	a-circio	1
/BD_476	/BD_475	UnDirected	a-orient	1
/BD_476	/BD_477	UnDirected	a-occident	1
/BD_476	/BD_483	UnDirected	a-meridie	1
/BD_476	/BG_423	UnDirected	in	1
/BD_476	/RN_00119	UnDirected	a-circio	1
/BD_477	/BD_476	UnDirected	a-orient	1
/BD_477	/BD_478	UnDirected	a-occident	1
/BD_477	/BD_482	UnDirected	a-meridie	1
/BD_477	/BG_423	UnDirected	in	1
/BD_477	/RN_00119	UnDirected	a-circio	1
/BD_478	/BD_477	UnDirected	a-orient	1
/BD_478	/BD_479	UnDirected	a-occident	1
/BD_478	/BD_482	UnDirected	a-meridie	1
/BD_478	/BG_423	UnDirected	in	1
/BD_478	/RN_00119	UnDirected	a-circio	1
/BD_479	/BD_478	UnDirected	a-orient	1
/BD_479	/BD_480	UnDirected	a-meridie	1
/BD_479	/BD_482	UnDirected	a-meridie	1
/BD_479	/BG_423	UnDirected	in	1
/BD_479	/R_116	UnDirected	a-occident	1
/BD_479	/RN_00119	UnDirected	a-circio	1
/BD_48	/BD_46	UnDirected	a-meridie	1
/BD_48	/BD_47	UnDirected	a-occident	1
/BD_48	/BD_49	UnDirected	a-circio	1
/BD_48	/R_54	UnDirected	a-orient	1
/BD_480	/BD_479	UnDirected	a-circio	1
/BD_480	/BD_481	UnDirected	a-orient	1
/BD_480	/BD_481	UnDirected	a-meridie	1
/BD_480	/BG_423	UnDirected	in	1
/BD_480	/R_116	UnDirected	a-occident	1
/BD_481	/BD_480	UnDirected	a-circio	1
/BD_481	/BD_482	UnDirected	a-orient	1
/BD_481	/BD_482	UnDirected	a-meridie	1
/BD_481	/BG_423	UnDirected	in	1
/BD_481	/R_116	UnDirected	a-occident	1
/BD_482	/BD_478	UnDirected	a-circio	1
/BD_482	/BD_481	UnDirected	a-circio	1
/BD_482	/BD_483	UnDirected	a-orient	1
/BD_482	/BG_423	UnDirected	in	1
/BD_482	/R_116	UnDirected	a-occident	1
/BD_482	/RN_00119	UnDirected	a-meridie	1
/BD_483	/BD_476	UnDirected	a-circio	1
/BD_483	/BD_482	UnDirected	a-occident	1
/BD_483	/BD_484	UnDirected	a-orient	1
/BD_483	/BG_423	UnDirected	in	1
/BD_483	/RN_00119	UnDirected	a-meridie	1
/BD_484	/BD_474	UnDirected	a-circio	1
/BD_484	/BD_483	UnDirected	a-occident	1
/BD_484	/BD_485	UnDirected	a-orient	1
/BD_484	/BG_423	UnDirected	in	1
/BD_484	/RN_00119	UnDirected	a-meridie	1
/BD_485	/BD_474	UnDirected	a-circio	1
/BD_485	/BD_484	UnDirected	a-occident	1
/BD_485	/BD_486	UnDirected	a-orient	1
/BD_485	/BG_423	UnDirected	in	1
/BD_485	/RN_00119	UnDirected	a-meridie	1
/BD_486	/BD_474	UnDirected	a-circio	1
/BD_486	/BD_485	UnDirected	a-occident	1
/BD_486	/BD_487	UnDirected	a-orient	1
/BD_486	/BG_423	UnDirected	in	1
/BD_486	/RN_00119	UnDirected	a-meridie	1
/BD_487	/BD_486	UnDirected	a-occident	1
/BD_487	/BD_488	UnDirected	a-orient	1
/BD_487	/BG_423	UnDirected	in	1
/BD_487	/BND_887	UnDirected	a-circio	1
/BD_487	/RN_00119	UnDirected	a-meridie	1
/BD_488	/BD_467	UnDirected	a-circio	1
/BD_488	/BD_487	UnDirected	a-occident	1
/BD_488	/BG_423	UnDirected	in	1
/BD_488	/RN_00119	UnDirected	a-meridie	1
/BD_489	/BD_488	UnDirected	a-orient	1
/BD_489	/BG_423	UnDirected	in	1
/BD_489	/RN_00119	UnDirected	a-meridie	1
/BD_49	/BD_47	UnDirected	a-meridie	1
/BD_49	/BD_48	UnDirected	a-meridie	1
/BD_49	/BD_50	UnDirected	a-circio	1
/BD_49	/E_156	UnDirected	a-occident	1
/BD_49	/R_54	UnDirected	a-orient	1
/BD_49	/R_76	UnDirected	a-occident	1
/BD_490	/BD_491	UnDirected	a-meridie	1
/BD_490	/BD_494	UnDirected	a-orient	1
/BD_490	/BG_425	UnDirected	in-capite	1
/BD_490	/RN_00118	UnDirected	a-occident	1
/BD_491	/BD_246	UnDirected	a-orient	1
/BD_491	/BD_490	UnDirected	a-circio	1
/BD_491	/BD_492	UnDirected	a-meridie	1
/BD_491	/BG_425	UnDirected	in	1
/BD_491	/RN_00117	UnDirected	a-occident	1
/BD_492	/BD_246	UnDirected	a-orient	1
/BD_492	/BD_491	UnDirected	a-circio	1
/BD_492	/BD_493	UnDirected	a-meridie	1
/BD_492	/BG_425	UnDirected	in	1
/BD_492	/RN_00117	UnDirected	a-occident	1
/BD_493	/BD_244	UnDirected	a-orient	1
/BD_493	/BD_246	UnDirected	a-orient	1
/BD_493	/BD_492	UnDirected	a-circio	1
/BD_493	/BG_425	UnDirected	in	1
/BD_493	/RN_00117	UnDirected	a-occident	1
/BD_494	/BD_244	UnDirected	a-orient	1
/BD_494	/BD_493	UnDirected	a-circio	1
/BD_494	/BD_495	UnDirected	a-meridie	1
/BD_494	/BG_425	UnDirected	in	1
/BD_494	/RN_00117	UnDirected	a-occident	1
/BD_495	/BD_243	UnDirected	a-meridie	1
/BD_495	/BD_244	UnDirected	a-orient	1
/BD_495	/BD_494	UnDirected	a-circio	1
/BD_495	/BG_425	UnDirected	in	1
/BD_495	/RN_00117	UnDirected	a-occident	1
/BD_496	/BD_243	UnDirected	a-meridie	1
/BD_496	/BD_250	UnDirected	a-occident	1
/BD_496	/BD_497	UnDirected	a-circio	1
/BD_496	/BG_425	UnDirected	in	1
/BD_496	/RN_00117	UnDirected	a-orient	1
/BD_497	/BD_250	UnDirected	a-occident	1
/BD_497	/BD_496	UnDirected	a-meridie	1
/BD_497	/BD_498	UnDirected	a-circio	1
/BD_497	/BG_425	UnDirected	in	1
/BD_497	/RN_00117	UnDirected	a-orient	1
/BD_498	/BD_250	UnDirected	a-occident	1
/BD_498	/BD_497	UnDirected	a-meridie	1
/BD_498	/BD_499	UnDirected	a-circio	1
/BD_498	/BG_425	UnDirected	in	1
/BD_498	/RN_00117	UnDirected	a-orient	1
/BD_499	/BD_250	UnDirected	a-occident	1
/BD_499	/BD_498	UnDirected	a-meridie	1
/BD_499	/BD_500	UnDirected	a-circio	1
/BD_499	/BG_425	UnDirected	in	1
/BD_499	/RN_00117	UnDirected	a-orient	1
/BD_5	/BD_4	UnDirected	a-circio	1
/BD_5	/BND_803	UnDirected	a-occident	1
/BD_5	/BND_804	UnDirected	a-meridie	1
/BD_5	/R_75	UnDirected	a-orient	1
/BD_50	/BD_49	UnDirected	a-meridie	1
/BD_50	/BD_51	UnDirected	a-circio	1
/BD_50	/E_156	UnDirected	a-occident	1
/BD_50	/R_54	UnDirected	a-orient	1
/BD_50	/R_76	UnDirected	a-occident	1
/BD_500	/BD_250	UnDirected	a-occident	1
/BD_500	/BD_499	UnDirected	a-meridie	1
/BD_500	/BD_501	UnDirected	a-circio	1
/BD_500	/BG_425	UnDirected	in	1
/BD_500	/RN_00117	UnDirected	a-orient	1
/BD_501	/BD_250	UnDirected	a-occident	1
/BD_501	/BD_500	UnDirected	a-meridie	1
/BD_501	/BD_502	UnDirected	a-circio	1
/BD_501	/BG_425	UnDirected	in	1
/BD_501	/RN_00117	UnDirected	a-orient	1
/BD_502	/BD_250	UnDirected	a-occident	1
/BD_502	/BD_501	UnDirected	a-meridie	1
/BD_502	/BD_503	UnDirected	a-circio	1
/BD_502	/BG_425	UnDirected	in	1
/BD_502	/RN_00117	UnDirected	a-orient	1
/BD_503	/BD_250	UnDirected	a-occident	1
/BD_503	/BD_253	UnDirected	a-circio	1
/BD_503	/BD_503	UnDirected	a-meridie	1
/BD_503	/BD_504	UnDirected	a-circio	1
/BD_503	/BG_425	UnDirected	in	1
/BD_503	/RN_00117	UnDirected	a-orient	1
/BD_504	/BD_253	UnDirected	a-orient	1
/BD_504	/BD_503	UnDirected	a-meridie	1
/BD_504	/BG_425	UnDirected	in	1
/BD_504	/R_114	UnDirected	a-circio	1
/BD_51	/BD_50	UnDirected	a-meridie	1
/BD_51	/BD_52	UnDirected	a-circio	1
/BD_51	/E_156	UnDirected	a-occident	1
/BD_51	/R_54	UnDirected	a-orient	1
/BD_51	/R_76	UnDirected	a-occident	1
/BD_52	/BD_51	UnDirected	a-meridie	1
/BD_52	/BD_53	UnDirected	a-circio	1
/BD_52	/E_156	UnDirected	a-occident	1
/BD_52	/R_54	UnDirected	a-orient	1
/BD_52	/R_76	UnDirected	a-occident	1
/BD_53	/BD_52	UnDirected	a-meridie	1
/BD_53	/BD_54	UnDirected	a-circio	1
/BD_53	/E_156	UnDirected	a-occident	1
/BD_53	/R_54	UnDirected	a-orient	1
/BD_53	/R_76	UnDirected	a-occident	1
/BD_54	/BD_53	UnDirected	a-meridie	1
/BD_54	/BD_55	UnDirected	a-circio	1
/BD_54	/E_156	UnDirected	a-occident	1
/BD_54	/R_54	UnDirected	a-orient	1
/BD_54	/R_76	UnDirected	a-occident	1
/BD_55	/BD_54	UnDirected	a-meridie	1
/BD_55	/E_156	UnDirected	a-occident	1
/BD_55	/E_159	UnDirected	a-circio	1
/BD_55	/R_54	UnDirected	a-orient	1
/BD_55	/R_76	UnDirected	a-occident	1
/BD_56	/BD_457	UnDirected	a-occident	1
/BD_56	/BD_465	UnDirected	a-circio	1
/BD_56	/BD_58	UnDirected	a-orient	1
/BD_56	/BD_58	UnDirected	a-meridie	1
/BD_56	/BD_59	UnDirected	a-meridie	1
/BD_56	/BD_61	UnDirected	a-meridie	1
/BD_56	/BND_816	UnDirected	a-circio	1
/BD_56	/R_17	UnDirected	in-capite	1
/BD_56	/R_17	UnDirected	a-orient	1
/BD_57	/BD_56	UnDirected	ab-una-part	1
/BD_58	/BD_56	UnDirected	a-circio	1
/BD_58	/BD_57	UnDirected	a-occident	1
/BD_58	/BD_59	UnDirected	a-meridie	1
/BD_58	/R_17	UnDirected	a-orient	1
/BD_59	/BD_58	UnDirected	a-circio	1
/BD_59	/BD_60	UnDirected	a-meridie	1
/BD_59	/BD_61	UnDirected	a-occident	1
/BD_59	/R_17	UnDirected	a-orient	1
/BD_6	/E_154	UnDirected	a-orient	1
/BD_6	/E_154	UnDirected	a-circio	1
/BD_6	/E_155	UnDirected	a-occident	1
/BD_6	/R_55	UnDirected	in	1
/BD_6	/R_55	UnDirected	a-meridie	1
/BD_60	/BD_59	UnDirected	a-circio	1
/BD_60	/BD_61	UnDirected	a-occident	1
/BD_60	/BD_62	UnDirected	a-meridie	1
/BD_60	/R_17	UnDirected	a-orient	1
/BD_61	/BD_185	UnDirected	a-occident	1
/BD_61	/BD_59	UnDirected	a-circio	1
/BD_61	/BD_60	UnDirected	a-orient	1
/BD_61	/BD_62	UnDirected	a-meridie	1
/BD_62	/BD_185	UnDirected	a-occident	1
/BD_62	/BD_186	UnDirected	a-occident	1
/BD_62	/BD_61	UnDirected	a-circio	1
/BD_62	/BD_63	UnDirected	a-meridie	1
/BD_62	/R_17	UnDirected	a-orient	1
/BD_63	/BD_187	UnDirected	a-occident	1
/BD_63	/BD_62	UnDirected	a-circio	1
/BD_63	/BD_64	UnDirected	a-meridie	1
/BD_63	/BD_65	UnDirected	a-meridie	1
/BD_63	/R_17	UnDirected	a-orient	1
/BD_64	/BD_63	UnDirected	a-circio	1
/BD_64	/BD_65	UnDirected	a-meridie	1
/BD_64	/BD_65	UnDirected	a-occident	1
/BD_64	/R_17	UnDirected	a-orient	1
/BD_65	/BD_187	UnDirected	a-occident	1
/BD_65	/BD_188	UnDirected	a-occident	1
/BD_65	/BD_64	UnDirected	a-orient	1
/BD_65	/BD_66	UnDirected	a-meridie	1
/BD_65	/BD_67	UnDirected	a-meridie	1
/BD_66	/BD_65	UnDirected	a-circio	1
/BD_66	/BD_67	UnDirected	a-occident	1
/BD_66	/BD_69	UnDirected	a-meridie	1
/BD_66	/BG_432	UnDirected	a-circio	1
/BD_66	/R_17	UnDirected	a-orient	1
/BD_66	/RN_00126	UnDirected	a-meridie	1
/BD_67	/BD_188	UnDirected	a-occident	1
/BD_67	/BD_65	UnDirected	a-circio	1
/BD_67	/BD_66	UnDirected	a-orient	1
/BD_67	/RN_00126	UnDirected	a-meridie	1
/BD_68	/BD_69	UnDirected	a-orient	1
/BD_68	/BD_70	UnDirected	a-occident	1
/BD_68	/BD_71	UnDirected	a-meridie	1
/BD_68	/RN_00126	UnDirected	a-circio	1
/BD_69	/BD_66	UnDirected	a-circio	1
/BD_69	/BD_68	UnDirected	a-occident	1
/BD_69	/BD_70	UnDirected	a-meridie	1
/BD_69	/R_17	UnDirected	a-orient	1
/BD_69	/RN_00126	UnDirected	a-circio	1
/BD_7	/BD_8	UnDirected	a-orient	1
/BD_7	/E_154	UnDirected	a-occident	1
/BD_7	/E_155	UnDirected	a-circio	1
/BD_7	/R_55	UnDirected	a-meridie	1
/BD_70	/BD_69	UnDirected	a-circio	1
/BD_70	/BD_71	UnDirected	a-meridie	1
/BD_70	/BD_72	UnDirected	a-meridie	1
/BD_70	/BG_434	UnDirected	a-occident	1
/BD_70	/BND_817	UnDirected	a-occident	1
/BD_70	/R_17	UnDirected	a-orient	1
/BD_72	/BD_70	UnDirected	a-circio	1
/BD_72	/BD_71	UnDirected	a-circio	1
/BD_72	/BD_73	UnDirected	a-occident	1
/BD_72	/BD_73	UnDirected	a-meridie	1
/BD_72	/RN_00128	UnDirected	a-orient	1
/BD_73	/BD_71	UnDirected	a-circio	1
/BD_73	/BD_71	UnDirected	a-occident	1
/BD_73	/BD_72	UnDirected	a-circio	1
/BD_73	/BD_72	UnDirected	a-occident	1
/BD_73	/BD_72	UnDirected	a-orient	1
/BD_73	/BND_818	UnDirected	a-meridie	1
/BD_73	/R_17	UnDirected	a-orient	1
/BD_74	/BD_197	UnDirected	a-occident	1
/BD_74	/BD_198	UnDirected	a-circio	1
/BD_74	/BD_199	UnDirected	a-meridie	1
/BD_74	/BD_75	UnDirected	a-meridie	1
/BD_74	/BND_819	UnDirected	a-circio	1
/BD_74	/R_17	UnDirected	a-orient	1
/BD_75	/BD_74	UnDirected	a-circio	1
/BD_75	/BD_76	UnDirected	a-meridie	1
/BD_75	/RN_00128	UnDirected	a-orient	1
/BD_76	/BD_200	UnDirected	a-occident	1
/BD_76	/BD_75	UnDirected	a-circio	1
/BD_76	/BD_77	UnDirected	a-meridie	1
/BD_76	/R_17	UnDirected	a-orient	1
/BD_77	/BD_200	UnDirected	a-occident	1
/BD_77	/BD_76	UnDirected	a-circio	1
/BD_77	/R_16	UnDirected	in compito-sive-cantono	1
/BD_77	/R_16	UnDirected	a-meridie	1
/BD_77	/R_17	UnDirected	a-orient	1
/BD_78	/BND_820	UnDirected	a-meridie	1
/BD_78	/BND_821	UnDirected	a-circio	1
/BD_78	/BND_822	UnDirected	a-orient	1
/BD_78	/R_69	UnDirected	seu cum	1
/BD_78	/R_80	UnDirected	in	1
/BD_78	/R_80	UnDirected	a-orient	1
/BD_78	/R_80	UnDirected	a-circio	1
/BD_79	/BND_823	UnDirected	ab-una-part	1
/BD_79	/BND_824	UnDirected	ab-una-part	1
/BD_79	/BND_825	UnDirected	ab-una-part	1
/BD_79	/BND_826	UnDirected	ab-una-part	1
/BD_79	/RN_00129	UnDirected	subtus	1
/BD_8	/BD_7	UnDirected	a-occident	1
/BD_8	/BD_9	UnDirected	a-circio	1
/BD_8	/R_39	UnDirected	a-circio	1
/BD_8	/R_54	UnDirected	a-orient	1
/BD_8	/R_55	UnDirected	a-meridie	1
/BD_80	/BND_827	UnDirected	a-circio	1
/BD_80	/BND_828	UnDirected	a-meridie	1
/BD_80	/BND_829	UnDirected	a-meridie	1
/BD_80	/R_16	UnDirected	prope et ante	1
/BD_80	/R_17	UnDirected	in	1
/BD_80	/R_17	UnDirected	a-occident	1
/BD_80	/R_80	UnDirected	prope	1
/BD_81	/BD_1012	UnDirected	a-circio	1
/BD_81	/BD_1014	UnDirected	a-orient	1
/BD_81	/BD_82	UnDirected	in medio	1
/BD_81	/E_146	UnDirected	a-orient	1
/BD_81	/E_161	UnDirected	a-occident	1
/BD_81	/RN_00130	UnDirected	a-meridie	1
/BD_82	/BD_1012	UnDirected	a-circio	1
/BD_82	/BD_81	UnDirected	a-meridie	1
/BD_82	/BD_81	UnDirected	a-orient	1
/BD_82	/E_161	UnDirected	a-occident	1
/BD_83	/BD_116	UnDirected	a-orient	1
/BD_83	/BD_84	UnDirected	a-occident	1
/BD_83	/BD_84	UnDirected	a-meridie	1
/BD_83	/R_14	UnDirected	in	1
/BD_83	/R_15	UnDirected	a-circio	1
/BD_83	/R_15	UnDirected	a-occident	1
/BD_84	/BD_83	UnDirected	a-circio	1
/BD_84	/BD_83	UnDirected	a-orient	1
/BD_84	/BD_85	UnDirected	a-meridie	1
/BD_84	/R_14	UnDirected	in	1
/BD_84	/R_14	UnDirected	a-occident	1
/BD_84	/R_15	UnDirected	a-circio	1
/BD_85	/BD_84	UnDirected	a-circio	1
/BD_85	/BD_86	UnDirected	a-meridie	1
/BD_85	/BD_90	UnDirected	a-orient	1
/BD_85	/R_14	UnDirected	a-occident	1
/BD_86	/BD_85	UnDirected	a-circio	1
/BD_86	/BD_87	UnDirected	a-meridie	1
/BD_86	/BD_90	UnDirected	a-orient	1
/BD_86	/R_14	UnDirected	a-occident	1
/BD_86	/R_14	UnDirected	a-meridie	1
/BD_87	/BD_86	UnDirected	a-circio	1
/BD_87	/BD_88	UnDirected	a-meridie	1
/BD_87	/BD_90	UnDirected	a-orient	1
/BD_87	/R_14	UnDirected	a-occident	1
/BD_88	/BD_87	UnDirected	a-circio	1
/BD_88	/BD_89	UnDirected	a-orient	1
/BD_88	/R_14	UnDirected	a-occident	1
/BD_88	/R_96	UnDirected	a-meridie	1
/BD_89	/BD_88	UnDirected	a-occident	1
/BD_89	/BD_90	UnDirected	a-orient	1
/BD_89	/BD_90	UnDirected	a-circio	1
/BD_89	/R_96	UnDirected	in	1
/BD_89	/R_96	UnDirected	a-meridie	1
/BD_9	/BD_10	UnDirected	a-circio	1
/BD_9	/BD_8	UnDirected	a-meridie	1
/BD_9	/R_39	UnDirected	a-occident	1
/BD_9	/R_54	UnDirected	a-orient	1
/BD_90	/BD_117	UnDirected	a-circio	1
/BD_90	/BD_123	UnDirected	a-orient	1
/BD_90	/BD_85	UnDirected	a-occident	1
/BD_90	/BD_86	UnDirected	a-occident	1
/BD_90	/BD_87	UnDirected	a-occident	1
/BD_90	/BD_91	UnDirected	a-orient	1
/BD_90	/R_96	UnDirected	a-meridie	1
/BD_91	/BD_124	UnDirected	a-orient	1
/BD_91	/BD_90	UnDirected	a-occident	1
/BD_91	/BD_90	UnDirected	a-circio	1
/BD_91	/R_96	UnDirected	a-meridie	1
/BD_92	/BD_144	UnDirected	a-orient	1
/BD_92	/BD_448	UnDirected	a-meridie	1
/BD_92	/BD_93	UnDirected	a-occident	1
/BD_92	/BD_94	UnDirected	a-occident	1
/BD_92	/BD_95	UnDirected	a-occident	1
/BD_92	/BD_96	UnDirected	a-occident	1
/BD_92	/R_74	UnDirected	a-meridie	1
/BD_92	/R_96	UnDirected	in	1
/BD_92	/R_96	UnDirected	a-circio	1
/BD_93	/BD_92	UnDirected	a-orient	1
/BD_93	/BD_94	UnDirected	a-meridie	1
/BD_93	/R_13	UnDirected	a-circio	1
/BD_93	/R_13	UnDirected	a-occident	1
/BD_94	/BD_92	UnDirected	a-orient	1
/BD_94	/BD_93	UnDirected	a-circio	1
/BD_94	/BD_95	UnDirected	a-meridie	1
/BD_94	/R_13	UnDirected	a-occident	1
/BD_95	/BD_94	UnDirected	a-circio	1
/BD_95	/BD_94	UnDirected	a-occident	1
/BD_95	/BD_96	UnDirected	a-meridie	1
/BD_95	/BD_96	UnDirected	a-orient	1
/BD_95	/R_13	UnDirected	a-occident	1
/BD_96	/BD_448	UnDirected	a-meridie	1
/BD_96	/BD_92	UnDirected	a-orient	1
/BD_96	/BD_94	UnDirected	a-circio	1
/BD_96	/BD_95	UnDirected	a-circio	1
/BD_96	/BD_95	UnDirected	a-occident	1
/BD_96	/BD_97	UnDirected	a-meridie	1
/BD_96	/R_13	UnDirected	a-occident	1
/BD_97	/BD_448	UnDirected	a-orient	1
/BD_97	/BD_96	UnDirected	a-circio	1
/BD_97	/R_13	UnDirected	a-occident	1
/BD_97	/R_79	UnDirected	a-meridie	1
/BD_98	/BD_448	UnDirected	a-circio	1
/BD_98	/BD_99	UnDirected	a-orient	1
/BD_98	/R_12	UnDirected	a-occident	1
/BD_98	/R_12	UnDirected	a-meridie	1
/BD_99	/BD_100	UnDirected	a-orient	1
/BD_99	/BD_448	UnDirected	a-circio	1
/BD_99	/BD_98	UnDirected	a-occident	1
/BD_99	/R_12	UnDirected	a-meridie	1
