idInvariant,Type,nom,the_geom
99,Rue,Rue allant du Portail de l'eveque aux nouveaux murs de la ville,01050000206A0800000100000001020000000D0000006F9826C6D9C72941657F183EE2195841429EB99CD8C72941D1787AE9E01958411576DD2ED9C729415EB547C7DE19584161CEABD6DAC729411A3D9036DC19584139B451AADCC72941C490EE85D719584152128E8AE0C72941A4BFE2B3D11958414CD00994DAC7294190468C5BC81958415EAA3D87D2C72941CE89DA00C2195841260F07C2CDC72941BF1FA694B9195841373D409FC9C729418C35106FB119584193067859C5C729417A8F5F1EAB195841F856629FB9C72941883C968F9D19584188A8D8DCAFC729412533CB3F96195841
100,Rue,Traverse de la Porte Aurose,01050000206A0800000100000001020000000200000024BB35CA51CB294134260FD99F1A584168473A41A5CB29419215EDE39C1A5841
101,Rue,Rue des Trois Pilats,01050000206A080000010000000102000000060000006AA2C70F7FCC294182F6FFDD831A5841C67631D39ACC29419CC9AEB2841A584191B5F115A0CC2941E0FE2562841A5841D76A06CAAECC2941BE44D5DA821A58410982DC9ED3CC29411F9A2074811A58411DE5A383D7CC29414BBF16117F1A5841
102,Rue,Rue de la Bulle,01050000206A08000001000000010200000009000000283536B157CB294152172C00651A5841D435EFE95BCB2941F5585D33641A58411295738E61CB29410489295B631A5841BCA9009267CB2941D6CD3158621A5841344454226BCB294170F504CC611A58414C0EEA8471CB29416559E788601A58418450A44A68CB2941055CA7F95D1A584178C71A6B97CB2941275E11DB591A5841FA3808F999CB2941C28C27CD591A5841
103,Rue,Rue Petite Meuse,01050000206A080000010000000102000000050000001A8719AEA4CB2941B374B8C40F1A584181BF2A5FAFCB2941123EF034121A5841B050FE70BDCB294173AC06DA171A5841B8940F6FC2CB2941F399CA821B1A58413EDE14B2CDCB294137EE0DF7221A5841
104,Rue,Place de l'Orme,01050000206A08000001000000010200000003000000BD41ABE304CB29412A13551C011A5841D0220CFB04CB2941B416D43B001A584162C87FA203CB29419615732DFF195841
105,Rue,Rue sous le grand marche,01050000206A080000010000000102000000020000002EFE0FED1CC92941477D801C351A5841EA2C5ECD7CC9294126582A96341A5841
106,Rue,Rue de la Pignotte,01050000206A080000010000000102000000070000003F98FAED7FCC29415EFF2655291A58414640586A97CC294174CE99DA2E1A5841C50C5F70A8CC294105AC6FFF321A5841BBCB6B51BECC294162434256391A584138825390C2CC2941F80972AE3A1A5841E1FBED64C5CC294191F3D9773C1A584167D95F5BC9CC2941804C3AB2401A5841
107,Rue,Rue du Four des chanoines,01050000206A08000001000000010200000002000000C2B46A2922CB294154E6CCF4871A5841ABBC7BB177CB294144A0CD41871A5841
108,Rue,Place de le porte Aiguiere,01050000206A08000001000000010200000002000000DAA5CD1318C92941F6B842A18D1A58416442AAEDF0C829417B616DA08E1A5841
109,Rue,Rue vers les lices des freres Precheurs,01050000206A080000010000000102000000030000000346B28A04C829412AD464401B1A584107A7C28CBCC7294102DD65BE1B1A5841999AE4359FC72941867CF17C1B1A5841
110,Rue,Rue allant du port des Perriers a l'eglise des Miracles,01050000206A080000010000000102000000070000001606955332C52941C8AD700FF7195841553687563AC52941BF1280F1E7195841FC61259641C52941E9821307D819584171841B4F47C52941782CDE03C719584133A9BB694DC5294168E61C61BB195841E0BDB5D850C5294173F65F6AB319584164B263F04EC52941EA247E30AB195841
111,Rue,Rue allant au Port des Periers,01050000206A08000001000000010200000006000000EA8944628BC72941F4559216101A58416ED10FE0EDC62941CE67496C091A58414C3FC1A9A6C62941FD0BFCD0051A5841AFC5FEA65FC629417E74DCF2021A5841037174FB22C62941E53934EC001A58411B30D55A49C5294124DD542DFA195841
112,Rue,Traverse allant de la rue des masses aux lices,01050000206A080000010000000102000000070000009056E8F276C82941C5BA0E06FD195841501AFA7F6AC82941EAD2E624FD195841C1072DC153C8294150729116FD1958412C7588C742C829415BCD15E7FC1958411B325EAF24C82941BC39E865FC19584102A7393DDDC729415110E65EFA195841EDB99036B8C72941B1944646F9195841
113,Rue,Rue allant du Portail Eveque au Portail Boquier,01050000206A08000001000000010200000003000000D4DB2A1AE0C72941BC821DF8D01958411315DF845EC829412C88C9E1CC19584133B43797D7C829419C2B26C8C8195841
114,Rue,Place des Periers,01050000206A080000010000000102000000020000007017745DE3C42941AA595ACCEB195841BE34C959FBC42941611ED270EF195841
115,Rue,Place des Lombards,01050000206A08000001000000010200000002000000610837027BC92941413405AF031A5841C807206FB5C92941A1C4A388021A5841
116,Rue,Rue droite du Portail Eveque,NULL
117,Edifice,Notre-Dame des Doms,01060000206A0800000100000001030000000100000051000000CAAD1B5507CA2941EEF4CBDB851A58415E42BD3D14CA294105C5B60C861A584189ECD83813CA29412090FEF0861A58414C7089DD1ACA2941DC1A9B11871A5841DAFE768B1BCA294189EB2EA2861A5841FA1EAC0423CA29419353A4BA861A5841860973C322CA294146C85E3A871A58419DE15A5E28CA2941187A1C50871A5841B65A0FCB28CA29418994F8DD861A5841D67A444430CA2941451F95FE861A5841BD0190D72FCA29410CBB7073871A5841CC912A9433CA2941304A0781871A5841B7BC9C1634CA294116D15214871A5841529631C03CCA29410B12A737871A5841666BBF3D3CCA2941D3AD82AC871A584176FB59FA3FCA2941F73C19BA871A58416126CC7C40CA2941A40DAD4A871A584110D5EEA348CA2941964E016E871A584199BFB56248CA2941B0C7B5DA871A584106ECD4F34BCA294147C3BBED871A5841947AC2A14CCA2941BADD977B871A584114DBA2DE54CA2941248B5BA4871A5841FB61EE7154CA294176BAC713881A58410BF2882E58CA294199495E21881A5841C8CEB8C658CA2941D1AD82AC871A58412DB6E49660CA29418D381FCD871A5841153D302A60CA2941E0678B3C881A5841E1A9FA7E64CA294105F7214A881A5841CCD46C0165CA29419AA094E5871A58413CA5B28169CA2941827973F0871A5841F881E2196ACA29411A23E68B871A5841DBC33AEC6DCA29410CBB7073871A5841B4BD45E06FCA2941AE752263871A58412E77A51071CA2941DBC3644D871A5841C0A9B9AD72CA2941ACCC5827871A58413A6319DE73CA29410B69DDFB861A584110B9FDE274CA29412B4FAACD861A58412932B24F75CA2941FC579EA7861A584142AB66BC75CA294186426566861A584142AB66BC75CA294135BCC232861A584142AB66BC75CA294107C5B60C861A584170F9A8A675CA2941118462E9851A58412932B24F75CA2941E28C56C3851A5841B41C790E75CA2941489150B0851A5841C44DE09C73CA2941610FA869851A5841D57E472B72CA29416ACE5346851A5841FC843C3770CA29413CD74720851A584197A06A846ECA2941814CABFF841A58414C354D3E6DCA2941E950A5EC841A5841F098C8696DCA294121B5C977841A5841517A40FF68CA2941A2E0E459841A5841DC6407BE68CA2941FCD39FF2831A58419E862A1765CA29417AFFBAD4831A5841B45BB89464CA29416681631B841A5841A81011995CCA2941ACF6C6FA831A5841EFD707F05CCA294188BE66B1831A58413CE4F10759CA2941297918A1831A5841246B3D9B58CA2941D94409E5831A5841B8DFEADB4FCA2941E603B5C1831A58415B43660750CA29413538C47D831A58410890FBE24CCA29414B5FE572831A5841642C80B74CCA29411652F7AB831A5841CB52EB0D44CA294158C75A8B831A58419D04A92344CA29411E68D94C831A5841D43B05BE40CA2941FBD8423F831A5841BBC2505140CA2941C0CB5478831A584154DB248138CA294142F76F5A831A5841288DE29638CA29411F192D17831A5841896E5A2C34CA29414C676F01831A584142A763D533CA2941FE326045831A5841989C679D2CCA2941B614332A831A5841989C679D2CCA294158261BDE821A58412328FB2D27CA2941C32A15CB821A5841674BCB9526CA29417E5E7B27831A58414BCFBC0B20CA294170F6050F831A58411D817A2120CA2941C1814B8F821A5841FE6045A818CA294179631E74821A584183A7E57717CA294121C2F652831A5841D6998F220ACA294194859C1C831A5841F8FB5D3F07CA29410A760AD7851A5841CAAD1B5507CA2941EEF4CBDB851A5841
118,Edifice,Oeuvre du pont,01060000206A080000010000000103000000010000000F0000007D0EE5C0E8C829412C81F1C2A71A58413CAF58B601C929417F32E99CA71A58413CAF58B601C929412B95D850A71A584151CF544204C9294128E18B40A71A5841570F204705C9294127C5A50FA71A5841570F204705C929417AC250D9A61A5841AAA431F004C92941258DD9ADA61A5841A604CC6D04C9294177F21D98A61A5841F6F9779403C929412271F37CA61A584144EF23BB02C929412071F37CA61A58418F446A5F01C92941778A8477A61A5841380FF33301C929411E39271BA61A58417A6E7F3EE8C829411FA1C03BA61A5841D4435CECE8C82941819A82BDA71A58417D0EE5C0E8C829412C81F1C2A71A5841
119,Edifice,Saint-Jean-de-Jerusalem,01060000206A0800000100000001030000000100000040000000CCDA525C31C829410FB74C6E2E1A584130BEF88D32C82941DB166C702E1A584101BBEEAF32C82941391D802C2E1A584173DC31F93BC82941470772052E1A584174DC31F93BC829416B9CFD342E1A58411B0D5D143CC82941810263382E1A584139A37D5C3EC829416B9CFD342E1A58418D3B136A3EC82941F36EDCF72D1A58414B876D1248C829411F72E6D52D1A5841A01F032048C82941A352BA142E1A58415B25A7054AC829411E1A44092E1A5841AFBD3C134AC82941D96BA0D42D1A5841197101AE53C82941DBA2DFAB2D1A5841C1A12CC953C8294175E918EE2D1A5841DC000E3A56C829416183B3EA2D1A58418331395556C8294192BDFC9F2D1A58418DA7AA5C60C82941C1C0067E2D1A584135D8D57760C8294148D819942D1A5841F767E20363C8294115599C8B2D1A5841F867E20363C8294138A9F3672D1A5841B5C0AFB865C82941052A765F2D1A5841B5C0AFB865C82941D4E1372E2D1A5841EFF9635563C82941C07BD22A2D1A58416EEFB0A261C829418B7F4CDF2A1A5841030DA08962C829416D6634DA2A1A5841030DA08962C8294111522BA22A1A58410644DF6062C82941F138139D2A1A5841E5767F4160C829410F522BA22A1A58413E46542660C82941B73D226A2A1A58417FED86715DC82941BFF0D46B2A1A58412B55F1635DC829416F9D73B12A1A5841F612B55553C8294118CE9ECC2A1A5841A6B15E1F53C82941DED2AD992A1A5841E521529350C82941079F78A02A1A58419089BC8550C829417519E7DB2A1A5841675B51C447C829415E7C42012B1A584117FAFA8D47C82941D99B6EC22A1A58415133AF2A45C82941026839C92A1A5841A5CB443845C82941C77A3D122B1A58412F73C2173CC829418EC480322B1A5841DF116CE13BC82941B64B17E62A1A58416EE3B58B39C82941F47D47F02A1A5841C27B4B9939C82941F6C27B432B1A5841A4F29D5D30C829418B8D415B2B1A584193C3773130C82941D2B4EA512B1A584193C3773130C8294197B9F91E2B1A5841E20F68022DC82941C185C4252B1A58415229B8F22BC8294101B8F42F2B1A5841C24208E32AC8294153508A3D2B1A584181BDAE092AC82941BC4E854E2B1A5841E1FA019D29C82941667FB0692B1A584139CAD68129C829410DB0DB842B1A5841D98C83EE29C829411DDF01B12B1A584111A45E192BC82941DC7592CF2B1A58413271BE382DC8294159DAF2E32B1A5841CCC5ECF62DC82941C2D8EDF42B1A5841533E1E582FC829412F7D3BA42D1A5841F2EB645F2CC829418115D1B12D1A58419A1C907A2CC82941BBD9820D2E1A58410B4B46D02EC82941B9D9820D2E1A58410C4B46D02EC82941BF55F6372E1A5841E0ED8E9030C82941CE08A9392E1A58418C55F98230C82941EE9D34692E1A5841CCDA525C31C829410FB74C6E2E1A5841
120,Edifice,Sainte-Croix,01060000206A08000001000000010300000001000000170000002CD0C0B604CD2941B18B52F8E2195841DA5C469421CD2941A8B7A831E41958412390D50123CD29414146A1B5E31958410B73D7C225CD2941EBC9BDCFE31958415131BC7E27CD2941497B88D9E319584143E8670629CD294176397ACCE31958413A14BE3F2ACD29412A6728BCE31958418731A2102BCD2941F7734FA5E3195841441F8D722BCD29413D7ECA8AE319584140AAE2C02BCD294195FAAD70E3195841BF6F0DE82BCD2941B1AEEF54E31958413E35380F2CCD294157D2ED35E31958413C35380F2CCD294173862F1AE31958419626C6A62BCD2941DDE18BF9E2195841EF17543E2BCD2941A8EEB2E2E21958419E85C5BB2ACD2941601C61D2E219584157C7E0FF28CD2941410801B5E2195841C0766DC126CD2941E52BFF95E21958411BDDA50A26CD2941C142D68DE21958413E3C98E826CD294188EFDE3DE2195841D5F60ECD09CD2941F1DC0B00E1195841F511CFC304CD2941A519EAF7E21958412CD0C0B604CD2941B18B52F8E2195841
121,Edifice,Sainte-Croix,01060000206A08000001000000010300000001000000150000000EA3B84608CC294111CC40E2541A58417B0B6EFC23CC29411460D6E3531A5841EA041ED122CC2941625C793B531A5841C40E169224CC2941BFF53F30531A58413747898125CC294155F58A1D531A58419D180E5326CC2941CDC1930E531A5841CA4DD9AC26CC294182F420F8521A5841F482A40627CC2941738D32DA521A584104EA922427CC2941845986B8521A584104EA922427CC294176F2979A521A5841F482A40627CC2941668BA97C521A5841AC7FFC7026CC29411DBE3666521A5841561566BD25CC2941B2BD8153521A5841FFAACF0925CC2941298A8A44521A5841A740395624CC294187235139521A58413308C66623CC2941C289D531521A5841B168645922CC2941A3569335521A584111FB251021CC294168F00E3D521A584146581C6D1FCC294197B96F98511A58418285D00303CC29410B8D7DC7521A58410EA3B84608CC294111CC40E2541A5841
122,Edifice,Sainte-Eutrope,01060000206A08000001000000010300000001000000150000005993CC856ECA2941BC2A5F1EDF1958415993CC856ECA2941F73A2B20DF1958415191208989CA29418D0606FEDE1958412D13819789CA2941B4CA5EA2DE1958417A2907448ACA2941B6CA5EA2DE1958411656139D8BCA29413CAAC69EDE1958418A77DC9F8CCA29411359CA95DE195841B30FC35A8DCA294184A60582DE195841B59C66BF8DCA294145C3DC68DE195841002649078ECA294103E0B34FDE19584194AB6A328ECA294112CC2631DE195841DCA7A9158ECA29415AC86514DE19584124A4E8F88DCA2941DED470F9DD1958418F9123698DCA294126D1AFDCDD1958411EFDFDCA8CCA2941971EEBC8DD195841F46417108CCA294132BD22BEDD195841103CCCD38ACA2941808CBEB8DD195841E2899E4F89CA2941808CBEB8DD19584106083E4189CA2941E360E35EDD195841E8FEA6E76DCA294189A5D482DD1958415993CC856ECA2941BC2A5F1EDF195841
123,Edifice,Sainte-Perpetue,01060000206A0800000100000001030000000100000014000000C5F7F7617CCB29419F7304296E1A5841D35EE67F7CCB2941A07304296E1A5841CC8E284697CB29413E6C4AD86C1A58417424929296CB294112377F7E6C1A5841CC8E284697CB29416CD045736C1A584140C79B3598CB294104D090606C1A584188CA43CB98CB29417A9C99516C1A5841EE9BC89C99CB29418A68ED2F6C1A584119D193F699CB2941B867830A6C1A58410B6AA5D899CB2941E76619E56B1A5841DF34DA7E99CB2941F5326DC36B1A5841963132E998CB29418E32B8B06B1A584140C79B3598CB29412432039E6B1A5841DAF5166497CB294180CBC9926B1A584101EC1EA395CB29417ECBC9926B1A584144B0031E94CB2941629887966B1A5841D077902E93CB29412632039E6B1A5841790DFA7A92CB294144CAAA5A6B1A58417276C99677CB2941D36B95C56C1A5841C5F7F7617CCB29419F7304296E1A5841
124,Edifice,Augustins,01060000206A0800000100000001030000000200000013000000306E57C676CD2941090BF4DC551A5841D04D7DF8F3CD2941C5502C08601A5841E17EA0E7FFCD29410B4623BA5D1A58412B38EBDE00CE2941DB5DFECF5D1A5841C3E8EDAD05CE294139C757B85D1A5841A2A5F46008CE29411FE28C735D1A5841E8551CFA0BCE29413F6FF8CA5C1A5841E1CABB7613CE29411F496D685D1A58418AFCC46922CE2941D0EBBF7B5A1A5841C6C3738A37CE2941B1A72DE45B1A5841F264C32C56CE29412763724A4F1A5841A23767623FCE29416C4D21854E1A5841855FE26C44CE294196B9008F4C1A5841D85C5E4FF2CD2941FA4E5EFE4B1A5841EA1963A1E2CD2941E70FD7C94B1A5841E0FEEBCDD7CD2941C0283BE14B1A584130BF20ABC2CD2941BE4EDFB9531A5841DE15690595CD29418D192913501A5841306E57C676CD2941090BF4DC551A584105000000ACE79F25E1CD294193833C2E561A5841E377B51519CE29413B5ECAE7591A58416ED5E7D12ACE2941F3EDFA5C531A584198F0D307EDCD29416BF84FE8501A5841ACE79F25E1CD294193833C2E561A5841
125,Edifice,Carmes,01060000206A0800000100000001030000000200000021000000B01CE51598CD29418A576475791A5841588693C603CE294114FC331F7D1A58415AAB2AB211CE2941D31C2316771A584172541E083BCE2941A34944AD781A58413DD390B13FCE2941A422D4C8761A58414C8256602ECE29419024751D761A584127EAB17730CE29414938193B751A584170CCB5F031CE2941AA6B3C2F751A5841CC03F7052FCE29416BDABF84741A5841CC591CA634CE294188C55C61721A58410CB5BCA138CE29411C310031721A5841066F18733ACE29412954AEF7711A584160F5DF443DCE29418BC13618721A5841CE7C46133FCE2941ADF40BF6711A58411760AE7640CE2941DC0A9775711A5841D677BB8B3FCE2941BFCA4C40711A5841504D04323CCE2941B52D6B20711A584109E1851B3DCE294199FEA9CB701A5841119C9BFE39CE2941838DD827701A58415072BAC12ECE2941D4E839A66F1A5841107B0EB02CCE2941E2497D7A6F1A58415E3D217C2BCE29417E9C89876F1A58412BDA1FE529CE29418994D3D46F1A5841058CC1B0DCCD2941FD2358AE6C1A5841D254E4E7EACD29415638A68D671A5841BDCA837BE6CD2941F448644D671A5841919D8CA4F2CD2941CA7A75F0621A58415689B7E2E9CD294184923E33621A5841AB18D165CCCD2941FF5926046C1A5841DCC2B2B0BECD29411AF9F5746B1A5841F0705FF8AFCD294160840464711A5841E60AE370ABCD2941E0A2A834711A5841B01CE51598CD29418A576475791A58414000000008D9C416BCCD294107F4EC02791A58412F702844C2CD2941F83BB33A791A5841C7E106EEC2CD2941F64288EF781A5841B52873F2C3CD29413783C5F8781A5841FEB69448C3CD2941357CF043791A5841D3476183CCCD2941C4223C97791A5841DBC93637CDCD294180C99447791A58416A10A33BCECD2941D109D250791A58410652CE87CDCD2941ACF468A0791A5841E3F0B7DAD6CD29418CBAAEF4791A5841FCEF678BD7CD2941CF4B70A6791A58413036D48FD8CD2941318CADAF791A584177BE25DFD7CD2941211ECBFD791A584166F54B71E1CD29414CE03B547A1A584106C1D929E2CD2941B22777027A1A5841E506462EE3CD29412468B40B7A1A5841A9C2B975E2CD2941ED43585D7A1A58417008F5D7EACD2941DC4A0AA97A1A5841D0063246E9CD2941886321617A1A5841C7BA76BBEACD2941FC7F25577A1A58411A4AC743EBCD29411968A3777A1A58415781B3B3F5CD2941E7A268AF751A58410A667753F3CD29414B7C91F2751A5841E0596C97F2CD2941515C8AD2751A5841B4507229F4CD29419E7FA99E751A5841C1FEEADFEDCD29416B66415A751A58414BB55100EDCD294102E571AC751A5841CEE61400ECCD294139318AA1751A584150DF30E0ECCD294171396A4F751A5841D077066DE4CD294165E988F3741A5841B22F6D8DE3CD29411E68B945751A5841D060308DE2CD294162B4D13A751A584100584C6DE3CD29417BBCB1E8741A5841722ADCEEDACD294191E04A8C741A5841ADE3420FDACD2941685F7BDE741A58416A14060FD9CD2941BCAB93D3741A58413C0A22EFD9CD2941B2B37381741A584187B3638DD1CD294165CF5A26741A5841D831CBADD0CD2941FADF7A78741A584133628EADCFCD2941592C936D741A5841AE56AA8DD0CD29412F34731B741A5841E925D954C9CD2941B720ECCC731A58416A0BB0B0C9CD294138FCFE13741A58412494A839C8CD2941AA8A7420741A584128B64719C8CD2941BD8CBBC3731A5841D3C1C6ABC5CD294114D643A4741A58418518AA6BC7CD29414C44A7B7741A5841E2A26513C7CD2941E1599ED7741A58414E4C8253C5CD2941A8EB3AC4741A584180951A7CC2CD2941450B99CA751A5841A4643983C4CD2941AAFF0DE1751A584167EFF42AC4CD294133150501761A58415E20D623C2CD2941CD2090EA751A5841B8A4D85DBFCD29411AD1E6EA761A58413A1646AFC1CD2941F7BA8E04771A584152A10157C1CD29416CD08524771A5841E82F9405BFCD294197E6DD0A771A58419817AD4ABCCD2941A6DB3907781A584101CFD349BFCD29417DB16328781A584178E70BF1BECD29417EAE5A48781A5841F3F3E5F1BBCD2941466A2027781A58411060A1CAB9CD2941DBF427EE781A5841FA37389FBCCD2941272743D7781A584108D9C416BCCD294107F4EC02791A5841
126,Edifice,Dominicains,01060000206A080000010000000103000000020000005C0000008619A8E8F4C62941576CFB710F1A5841BD8DB77048C72941AB4C5D59131A584111B1615D3EC729411CDD57F2161A5841E93022EA29C729417AD92BED151A5841A71E20FA27C729417CA7FA8B161A58411106FC202AC729414C52CDA9161A5841FFC7798723C729411A5BC6B9181A5841E539C39620C72941366A3A9A181A5841E9F3941816C729412C7CE81A1C1A58418BFDADB61DC729412CBA19801C1A58419CD92E2D1FC729415D315A6B1C1A5841DD6BAF1D20C72941503427A91C1A58414B331D871EC729418A2721B71C1A5841836EACA11EC7294118E96E061D1A58413F579E9A20C7294125227C0A1D1A5841AB4C925C20C72941B4696F501D1A584193FD663E1EC7294113BCD2441D1A5841F3540B9D1DC7294180C3D4801D1A58416A02B73F1CC72941BB92A2C11D1A58414AC34F921DC729416FF2BDFD1D1A5841570771F51BC7294196AFC2211E1A58414924D1E21AC7294105AAF0EE1D1A5841B37ADC9D18C7294155E606151E1A5841B96A6BED18C72941C7CF66811E1A5841C1CFF9A91AC7294174B6387F1E1A5841E3C84E781AC7294172BD3ABC1E1A5841F9BF901519C72941521C6DB31E1A5841ECCA464E17C729415D6484321F1A5841C4FAAB8218C72941D9CC77511F1A5841FF72A8AA16C729410D8DAF901F1A58414D4CCE3415C72941CA1DC4631F1A584125EF5ADA12C72941ECD67E811F1A58411AF058BD12C729419AEFFFC71F1A5841708A514510C729414EF057C21F1A5841DFDAC88210C72941354DEA7D1F1A5841237F423801C7294108D93BAB1E1A5841E994D4D8FEC62941C5186F05201A584153C0338AF1C62941708CB359201A5841FFCFB150EFC6294176B78CFA1F1A584127FC91B6ECC629414758912F201A5841B91B7461E9C629418BEE735C201A58416B2B29BAEAC629418421D7D9201A5841FE9FCC83E8C62941666DC6DC201A58412EA2464CE7C6294141E6BC5B201A584160F5551FE5C629419A5E434D201A58415FF112DBE2C62941BBB9C72D201A5841492CA336DFC62941A1859A82201A5841CA699F53DDC62941E235543F201A5841493CBD35E0C62941743A0506201A58413C6B2C69DEC629416DE9FFBF1F1A5841B82F3791DDC62941642388771F1A584179BDE908DBC62941971BDBA51F1A58414F4E3B05DAC62941EA3000551F1A58411778DCFCDCC6294164710C241F1A58413F916147DDC629414A6889C81E1A5841A9054CF3DDC62941367B177C1E1A584103C580EADAC62941B045909A1E1A584131DAC2EAD6C629411F270F6C1E1A5841ED25AF0DD5C62941BA67EA941E1A584161317723D4C629418C6A006B1E1A5841E2256B61D6C62941E3317F411E1A584118DC8031D6C6294130869B071E1A58412F86E1DCD3C62941A5A9E0051E1A5841E1C9E7BFD3C6294154C924E61D1A5841B5E27D5BD6C6294131005CE81D1A58410D40ADF0D8C629410EF5E3211D1A58412FCA48D3CDC62941EE98A6B61C1A584151941193CFC62941C58F4B291C1A5841E5A71B42AFC629419E3797951A1A58419D551660B3C62941863DCA21191A58410798EA7E96C62941C5290AC9171A584154C2CBD199C62941F214A8AD161A584187220F2486C6294168E593CD151A5841D76DA0198BC62941F9B31EF7131A58412403B22289C62941230A1EE4131A58419738669DA0C62941D0400C140C1A5841334B51D8B7C629411EE6402C0D1A5841041621B2B4C629411C2B3C370E1A5841FB15EF9CBAC62941029F89800E1A5841A9F8DABABEC6294141EFED1E0D1A5841A11CBDEDC4C62941CB47EBBC0C1A584183B1C88ECAC62941FFCB6CF10C1A584128EDA0FACCC62941358E19AE0D1A584172BF883EC9C62941043D0E160F1A5841C201ED5ED3C62941CD34E7850F1A584180BD4F57D7C62941D41D21010E1A584102A54B60DEC62941A4B6659E0D1A58416DDD263FE6C629410A0B3F060E1A58414603116EE8C62941E6A8F6E60E1A5841812A7E3CE4C629418CBA6F64101A584123741275F0C62941116AF7FA101A58418619A8E8F4C62941576CFB710F1A584119000000558FED07A5C629416E4E04B7161A5841E3F36947D0C629412C3DBEB9181A5841330BE77FE3C629413D780236121A584159143868B8C629412ADBAE1E101A584193C32755B4C6294132E3B581111A58411EF20D1BB6C62941CE3B709B111A58410F304462B5C62941D345B7D2111A58411EF12CAAB3C6294131A00EBC111A58419B60B9B6B1C6294132FF1D66121A584109BEE550B3C62941DA986577121A58410F3C35B1B2C62941177B52B2121A58415B7F240CB1C629414FF932A0121A58416774FB2EAFC62941D24FAB42131A5841C1B398ACB0C62941287BE653131A5841AD52D41AB0C629413D6DC684131A58410352E79DAEC62941EC4A1174131A58414BD1C408ACC629410C052E55141A584197988B69ADC62941E26B6E64141A584125DF2AC1ACC62941E8A01799141A5841E5245A6CABC629411F4C708A141A58411A07626EA9C6294145781438151A5841020D556FAAC62941FEB94F43151A584133FCBDB7A9C62941318C3F81151A5841A844EBBBA8C629410D86D874151A5841558FED07A5C629416E4E04B7161A5841
127,Edifice,Franciscains,01060000206A08000001000000010300000003000000480000007FD168769FCC294197C2D500E11958418F53F645CACC2941423BCAE4E219584170155BBDC9CC2941C554181CE3195841A650D327CBCC29419F7AF42AE3195841481E04A7CBCC2941112B2CF6E21958418CDFC83AD6CC29412F27CC5EE319584154964CA7D5CC2941F0206992E319584161D4E561D7CC29413A3B38A2E3195841F147FEABD7CC29413F19478AE31958419E944F66E3CC294123CDF307E419584172CB04DEE2CC2941A85E1037E41958419A1190D1E4CC2941A9B7F94BE41958414304AC63E5CC29416D112D21E4195841F6611DC6FCCC294162C0AD33E5195841DCF8EE6FFBCC2941BBFEC2A4E51958416C897872FECC2941BBB02BC1E519584139393596FFCC294184B1225AE5195841FE4ACFF80ACD2941F346B1D4E51958416481BE7009CD2941EAFA7751E619584124B02DC50CCD29417FB4BB7AE6195841D2AA7B380ECD2941062246FCE5195841718B192D19CD29413789777EE61958417696A81218CD2941F53936ECE6195841A6DE17BB1ACD29416A921707E71958418AE289A81BCD29415A6855A7E619584178DE12BB20CD29416E2904DEE61958418BD93B0124CD29419B1B53C2E61958414883B8EF25CD29413EDA4886E61958410549476827CD2941DD279D17E61958418118C53127CD2941B4857DADE5195841A5D641E629CD29419F5BF2C9E41958416A64B1992FCD29412D2158C3E4195841F0567C912FCD2941C62E0446E51958412498558E31CD2941D6B52444E51958413283986B31CD2941ABC39EB2E41958410E67E1DB35CD294152141352E41958411CFB051238CD2941726876C5E4195841F8351AF239CD2941A349D3A2E4195841B09D833F37CD294137FB0826E4195841F0A8641B39CD2941831D5D86E3195841169B16FF3CCD29419503217DE31958411CEB67D53CCD294150011C42E31958410548486039CD294157A97347E3195841CDBB559F38CD29410380C6D4E2195841E81CF2663CCD29412B69C0AEE21958411CAE39613BCD2941BB1B9969E21958417462F7ED37CD2941B7F40F9FE21958415F93758734CD2941C424822AE2195841A5872C3C37CD29419295C1D9E11958418CC726CE35CD2941B73F6AACE1195841C097F21D33CD2941857D210AE21958410475C79A27CD29412EAC619BE119584163F2C1EC2CCD2941C4224893DF195841A4329A2B4ECD2941A5BB3E09E11958410430E64467CD29417712F12CD91958417D06E44B36CD2941B53943A8D61958414A99451F50CD29417856678ECD1958412045AAAEC3CD29414129058BD219584144A8D4BCCBCD2941262DE0BCCF1958415B12EF5259CD2941817149CDCA195841A894B61F3ECD294185BBD089C91958413C0DF5F83BCD2941B911402CCA195841A4286495F8CC2941C5B9C33CC71958414C4F4941F3CC29415E1AEC16C919584147DDA248ECCC29418FDCC56AC8195841046C0A29A2CC29415BBC2F5CD6195841EBBD472EB0CC29415A8B6BA8D7195841E031699EC1CC29410A88A065D4195841A9AED5F217CD294104A00735D8195841EA9FD82008CD29417DDA670ADE195841AAF35B9CB2CC29415B2D5679DA1958417FD168769FCC294197C2D500E1195841070000000E7C602629CD29413B690C67DE1958413BDEE29A46CD29417BB469ADDF195841E6577C6558CD2941DD535311DA195841DC1BE1E03ACD29416C574D88D819584162F8FCA937CD2941AE7395AED91958417F630DAB36CD2941E47980A3D91958410E7C602629CD29413B690C67DE195841050000000C9544FBD9CC29419B5DA0A4D11958411F42BD8A19CD294105AC3181D4195841481AE1C12FCD29414549211CCD195841E2EE9A56FDCC294157D1A3F2CA1958410C9544FBD9CC29419B5DA0A4D1195841
