idBien;idIndividu;ordreSuccession;date1reconnaissanceMin;date2reconnaissanceMax;sureteDate
BND_2539;1441;1;1300;1391;PS
BND_2540;2944;1;1300;1391;PS
BND_2541;2947;1;1300;1391;PS
BND_2542;2906;1;1300;1391;PS
BND_2543;2936;1;1300;1391;PS
BND_2544;2921;1;1300;1391;PS
BND_2545;2582;1;1300;1391;PS
BND_2546;2935;1;1300;1391;PS
BND_2547;1111;1;1300;1391;PS
BND_2548;628;1;1300;1391;PS
BND_2549;2784;1;1300;1391;PS
BND_2550;2891;1;1300;1391;PS
BND_2551;281;1;1300;1391;PS
BND_2552;153;1;1300;1391;PS
BND_2553;2895;1;1300;1391;PS
BND_2554;2931;1;1300;1391;PS
BND_2555;2606;1;1300;1391;PS
BND_2556;2927;1;1300;1391;PS
BND_2557;1953;1;1300;1391;PS
BND_2558;1989;1;1300;1391;PS
BND_2559;1953;1;1300;1391;PS
BND_2560;2915;1;1300;1391;PS
BND_2561;2930;1;1300;1391;PS
BND_2562;2935;1;1300;1391;PS
BD_7001;1783;1;1366;1398;PS
BD_7002;1708;1;1366;1398;PS
BD_7003;1645;1;1366;1398;PS
BD_7004;1571;1;1366;1398;PS
BD_7004;1778;1;1366;1398;PS
BD_7005;503;1;1366;1398;PS
BD_7006;549;1;1366;1398;PS
BD_7007;1848;1;1366;1398;PS
BD_7008;456;1;1366;1398;PS
BD_7009;1848;1;1366;1398;PS
BD_7010;1563;1;1366;1398;PS
BD_7011;1518;1;1366;1398;PS
BD_7011;1564;1;1366;1398;PS
BD_7012;503;1;1366;1398;PS
BD_7013;11;1;1366;1398;PS
BD_7014;1604;1;1366;1398;PS
BD_7015;1604;1;1366;1398;PS
BD_7016;50;1;1366;1398;PS
BD_7017;26;1;1366;1398;PS
BD_7018;74;1;1366;1398;PS
BD_7018;2032;2;1366;1398;PS
BD_7018;2834;3;1366;1398;PS
BD_7018;2062;4;1366;1398;PS
BD_7019;1755;1;1366;1398;PS
BD_7019;2169;2;1366;1398;PS
BD_7020;1741;1;1366;1398;PS
BD_7020;2169;2;1366;1398;PS
BD_7021;1577;1;1366;1398;PS
BD_7021;2112;2;1366;1398;PS
BD_7021;2160;3;1366;1398;PS
BD_7021;2044;4;1366;1398;PS
BD_7022;1770;1;1366;1398;PS
BD_7023;1743;1;NULL;1372;Max
BD_7023;2089;2;1373;NULL;S
BD_7024;1613;1;1366;1398;PS
BD_7024;2232;2;1366;1398;PS
BD_7025;1506;1;NULL;1379;Max
BD_7025;2057;2;1380;NULL;S
BD_7026;982;1;NULL;1377;Max
BD_7026;2254;2;1378;NULL;S
BD_7026;2121;3;1379;NULL;Min
BD_7027;112;1;NULL;1389;Max
BD_7027;2081;2;1390;NULL;S
BD_7028;1790;1;1366;1393;PS
BD_7028;1781;2;NULL;1394;Max
BD_7028;2153;3;1395;NULL;S
BD_7029;1808;1;1366;1398;PS
BD_7030;1616;1;1366;1398;PS
BD_7031;1842;1;1366;1398;PS
BD_7031;2151;2;1366;1398;PS
BD_7032;1615;1;1366;1398;PS
BD_7032;2241;2;1366;1398;PS
BD_7032;2125;3;1366;1398;PS
BD_7033;1808;1;1366;1398;PS
BD_7034;1636;1;1366;1398;PS
BD_7035;1593;1;1366;1398;PS
BD_7035;2208;2;1366;1398;PS
BD_7035;2097;2;1366;1398;PS
BD_7035;1628;3;1366;1398;PS
BD_7035;1539;3;1366;1398;PS
BD_7036;1748;1;1366;1398;PS
BD_7036;72;2;1366;1398;PS
BD_7037;365;1;NULL;1379;Max
BD_7037;1808;2;1380;NULL;S
BD_7037;2262;3;1381;NULL;Min
BD_7038;492;1;1366;1398;PS
BD_7039;1680;1;1366;1398;PS
BD_7040;9;1;1366;1398;PS
BD_7041;339;1;1366;1398;PS
BD_7042;1707;1;1366;1398;PS
BD_7043;1547;1;1366;1398;PS
BD_7044;1502;1;1366;1398;PS
BD_7045;1690;1;1366;1398;PS
BD_7046;1583;1;1366;1398;PS
BD_7047;922;1;1366;1398;PS
BD_7047;1561;2;1366;1398;PS
BD_7047;2060;2;1366;1398;PS
BD_7047;2020;3;1366;1398;PS
BD_7048;341;1;1366;1398;PS
BD_7049;1600;1;1366;1398;PS
BD_7049;1529;2;1366;1398;PS
BD_7050;1717;1;1366;1398;PS
BD_7051;1837;1;1366;1398;PS
BD_7052;1717;1;1366;1398;PS
BD_7052;2135;2;1366;1398;PS
BD_7053;1786;1;1366;1398;PS
BD_7053;2094;2;1366;1398;PS
BD_7054;1521;1;1366;1398;PS
BD_7055;1573;1;1366;1398;PS
BD_7056;1574;1;1366;1398;PS
BD_7057;60;1;1366;1398;PS
BD_7057;2043;2;1366;1398;PS
BD_7058;1538;1;NULL;1379;Max
BD_7058;1959;2;1380;NULL;S
BD_7059;1565;1;1366;1398;PS
BD_7060;1712;1;1366;1398;PS
BD_7061;1805;1;1366;1398;PS
BD_7061;2220;2;1366;1398;PS
BD_7062;1750;1;1366;1398;PS
BD_7063;722;1;1366;1398;PS
BD_7064;1832;1;1366;1398;PS
BD_7065;420;1;1366;1398;PS
BD_7066;1499;1;1366;1398;PS
BD_7067;2485;1;1366;1398;PS
BD_7067;2070;2;1366;1398;PS
BD_7067;2120;3;1366;1398;PS
BD_7067;2034;4;1366;1398;PS
BD_7067;2143;5;1366;1398;PS
BD_7067;2171;6;1366;1398;PS
BD_7068;1620;1;1366;1398;PS
BD_7068;2084;2;1366;1398;PS
BD_7069;1862;1;1366;1398;PS
BD_7069;2127;2;1366;1398;PS
BD_7069;2068;2;1366;1398;PS
BD_7069;1578;3;1366;1398;PS
BD_7070;1771;1;1366;1398;PS
BD_7070;2155;2;1366;1398;PS
BD_7070;1578;3;1366;1398;PS
BD_7071;2019;1;1366;1398;PS
BD_7071;2018;1;1366;1398;PS
BD_7071;1518;2;1366;1398;PS
BD_7071;1578;3;1366;1398;PS
BD_7072;1576;1;1366;1398;PS
BD_7072;2084;2;1366;1398;PS
BD_7073;1799;1;1366;1398;PS
BD_7074;1704;1;NULL;1390;Max
BD_7074;2058;2;1392;NULL;S
BD_7074;2197;2;1391;NULL;S
BD_7074;1857;3;1392;NULL;Min
BD_7074;2134;4;NULL;NULL;S
BD_7074;2212;5;NULL;NULL;S
BD_7075;1820;1;NULL;1389;Max
BD_7075;2085;2;1390;NULL;S
BD_7076;1578;1;1366;1398;PS
BD_7077;1548;1;NULL;1372;Max
BD_7077;1866;2;1373;NULL;S
BD_7077;2052;3;1380;NULL;S
BD_7078;1568;1;1366;1398;PS
BD_7078;2080;2;1366;1398;PS
BD_7079;1495;1;1366;1398;PS
BD_7079;2026;2;1366;1398;PS
BD_7080;1731;1;1366;1398;PS
BD_7081;1696;1;1366;1398;PS
BD_7081;2158;2;1366;1398;PS
BD_7081;2186;2;1366;1398;PS
BD_7082;149;1;NULL;1372;Max
BD_7082;2101;2;1373;NULL;S
BD_7082;102;3;NULL;1380;Max
BD_7082;2119;4;1381;NULL;S
BD_7082;2263;4;1382;NULL;S
BD_7083;1611;1;1366;1398;PS
BD_7083;2069;2;1366;1398;PS
BD_7084;1663;1;1366;1398;PS
BD_7084;2119;2;1366;1398;PS
BD_7084;2263;2;1366;1398;PS
BD_7085;1567;1;1366;1398;PS
BD_7086;2486;1;1366;1398;PS
BD_7086;2100;2;1366;1398;PS
BD_7087;1796;1;1366;1372;PS
BD_7087;2231;2;NULL;1373;Max
BD_7087;1716;3;1374;NULL;S
BD_7087;2123;3;1374;NULL;S
BD_7087;2211;4;1375;NULL;Min
BD_7087;2190;5;NULL;NULL;S
BD_7088;1619;1;NULL;NULL;S
BD_7088;1714;1;NULL;1370;Max
BD_7088;2045;2;1371;NULL;S
BD_7088;2177;3;1372;NULL;Min
BD_7089;1580;1;NULL;NULL;S
BD_7090;463;1;NULL;1380;Max
BD_7090;2078;2;1381;NULL;S
BD_7091;1503;1;NULL;NULL;S
BD_7091;1458;2;NULL;1375;Max
BD_7091;2219;3;1376;NULL;S
BD_7091;2255;4;1377;1398;PS
BD_7092;1787;1;1366;1398;PS
BD_7093;1775;1;NULL;1371;Max
BD_7093;2061;2;1372;NULL;S
BD_7093;2024;3;1373;NULL;S
BD_7093;2227;4;NULL;1374;Max
BD_7093;2179;5;1375;NULL;S
BD_7093;2213;6;1376;NULL;Min
BD_7093;2063;6;1376;NULL;Min
BD_7094;1722;1;1366;1371;PS
BD_7094;1754;1;1366;1371;PS
BD_7094;1741;2;NULL;1372;Max
BD_7094;2233;3;1373;NULL;S
BD_7094;2173;3;1373;NULL;S
BD_7095;1854;1;1366;1398;PS
BD_7095;1716;2;1366;1398;PS
BD_7096;1621;1;1366;1398;PS
BD_7096;1598;2;1366;1398;PS
BD_7096;1731;3;1366;1398;PS
BD_7096;2170;4;1366;1398;PS
BD_7097;1762;1;1366;1398;PS
BD_7097;2265;2;1366;1398;PS
BD_7097;2150;2;1366;1398;PS
BD_7098;1739;1;1366;1398;PS
BD_7098;2037;2;1366;1398;PS
BD_7098;2106;3;1366;1398;PS
BD_7098;538;4;NULL;1380;Max
BD_7098;2266;5;1381;NULL;S
BD_7098;2141;6;1382;NULL;Min
BD_7098;2150;7;1366;1398;PS
BD_7098;1716;8;1366;1398;PS
BD_7099;1733;1;1366;1398;PS
BD_7099;1598;1;1366;1398;PS
BD_7099;2221;2;1366;1398;PS
BD_7099;2234;2;1366;1398;PS
BD_7099;2235;3;1366;1398;PS
BD_7099;2193;3;1366;1398;PS
BD_7100;1740;1;1366;1398;PS
BD_7101;1527;1;1366;1398;PS
BD_7101;2191;2;1366;1398;PS
BD_7101;2092;3;1366;1398;PS
BD_7101;2308;3;1366;1398;PS
BD_7101;1725;4;1366;1398;PS
BD_7102;1792;1;NULL;1373;Max
BD_7102;2246;2;1374;NULL;S
BD_7102;2180;2;1374;NULL;S
BD_7103;1542;1;1366;1398;PS
BD_7103;2021;2;1366;1398;PS
BD_7103;1543;2;1366;1398;PS
BD_7103;2142;2;1366;1398;PS
BD_7104;1846;1;NULL;1370;Max
BD_7104;1729;2;1371;NULL;S
BD_7104;1861;2;1371;NULL;S
BD_7104;1552;2;1372;NULL;S
BD_7104;2118;3;1376;NULL;S
BD_7104;2195;3;1376;NULL;S
BD_7105;1552;1;1366;1398;PS
BD_7106;1729;1;1366;1398;PS
BD_7106;1861;1;1366;1398;PS
BD_7106;1552;2;1366;1398;PS
BD_7106;2195;3;1366;1398;PS
BD_7107;1673;1;1366;1398;PS
BD_7107;1552;2;1366;1398;PS
BD_7107;2195;3;1366;1398;PS
BD_7108;1736;1;NULL;1373;Max
BD_7108;656;2;1374;NULL;S
BD_7108;1809;3;1375;NULL;Min
BD_7109;1806;1;1366;1398;PS
BD_7110;1732;1;1366;1398;PS
BD_7111;1685;1;1366;1398;PS
BD_7111;1519;1;NULL;1375;Max
BD_7111;2069;2;1376;NULL;S
BD_7111;2117;2;1377;NULL;S
BD_7112;1643;1;NULL;1369;Max
BD_7112;2069;2;1370;NULL;S
BD_7112;2086;3;1371;NULL;Min
BD_7112;2267;4;NULL;NULL;S
BD_7113;1493;1;NULL;NULL;S
BD_7114;1497;1;NULL;1371;Max
BD_7114;2163;2;1372;NULL;S
BD_7114;2240;2;1372;NULL;S
BD_7114;2146;3;1373;NULL;Min
BD_7114;2178;3;1373;NULL;Min
BD_7115;1589;1;NULL;NULL;S
BD_7115;1706;1;NULL;1379;Max
BD_7115;2194;2;1380;NULL;S
BD_7115;2196;2;1380;NULL;S
BD_7115;2145;3;1381;NULL;Min
BD_7115;2156;3;1381;NULL;Min
BD_7116;1683;1;NULL;1371;Max
BD_7116;2257;2;1372;NULL;S
BD_7116;2110;2;1372;NULL;S
BD_7117;1683;1;NULL;NULL;S
BD_7118;1514;1;NULL;1380;Max
BD_7118;2078;2;1381;NULL;S
BD_7119;1693;1;NULL;NULL;S
BD_7119;2078;2;NULL;NULL;S
BD_7120;1495;1;NULL;1366;Max
BD_7120;2166;2;1367;NULL;S
BD_7121;1495;1;NULL;1369;Max
BD_7121;2174;2;1370;NULL;S
BD_7121;2161;2;1370;NULL;S
BD_7122;1495;1;1366;1398;PS
BD_7122;2315;2;1366;1398;PS
BD_7122;2249;3;1366;1398;PS
BD_7123;1497;1;1366;1398;PS
BD_7123;2115;2;1366;1398;PS
BD_7124;1497;1;1366;1398;PS
BD_7124;2250;2;1366;1398;PS
BD_7125;1809;1;NULL;1379;Max
BD_7125;2243;2;1380;NULL;S
BD_7125;2138;3;1381;NULL;Min
BD_7125;2181;3;1381;NULL;Min
BD_7126;1494;1;1366;1398;PS
BD_7126;1634;1;1366;1398;PS
BD_7126;2236;2;1366;1398;PS
BD_7126;2056;3;1366;1398;PS
BD_7127;1728;1;NULL;1376;Max
BD_7127;2164;2;1377;NULL;S
BD_7128;1760;1;NULL;NULL;S
BD_7129;1679;1;NULL;1371;Max
BD_7129;1728;2;1372;NULL;S
BD_7129;2164;3;1373;NULL;S
BD_7130;1579;1;1366;1374;PS
BD_7130;2077;2;NULL;1375;Max
BD_7130;2059;3;1376;NULL;S
BD_7131;1644;1;NULL;1366;Max
BD_7131;2114;2;1367;NULL;S
BD_7131;2159;3;1371;NULL;S
BD_7132;1644;1;NULL;1366;Max
BD_7132;2114;2;1367;NULL;S
BD_7132;2159;3;1371;NULL;S
BD_7133;205;1;1366;1398;PS
BD_7133;2246;2;1366;1398;PS
BD_7133;2180;2;1366;1398;PS
BD_7133;1716;3;1366;1398;PS
BD_7133;2123;3;1366;1398;PS
BD_7134;1669;1;1366;1398;PS
BD_7134;1701;1;1366;1385;PS
BD_7134;1953;2;NULL;1386;Max
BD_7134;657;3;1387;NULL;S
BD_7135;1504;1;1366;1398;PS
BD_7135;2073;2;1366;1398;PS
BD_7136;1497;1;1366;1398;PS
BD_7136;2264;2;1366;1398;PS
BD_7137;1782;1;NULL;1370;Max
BD_7137;1622;1;NULL;1370;Max
BD_7137;2063;2;1371;NULL;S
BD_7137;1585;3;1372;NULL;Max
BD_7138;1588;1;1366;1398;PS
BD_7138;1737;1;1366;1398;PS
BD_7138;2063;2;1366;1398;PS
BD_7138;1585;3;1366;1398;PS
BD_7139;1491;1;NULL;1373;Max
BD_7139;1671;1;NULL;1373;Max
BD_7139;2164;2;1374;NULL;S
BD_7139;1728;2;1373;NULL;S
BD_7139;2164;3;1375;NULL;Min
BD_7140;1721;1;1366;1398;PS
BD_7140;1572;1;1366;1398;PS
BD_7140;2245;2;1366;1398;PS
BD_7140;2116;2;1366;1398;PS
BD_7140;2033;3;1366;1398;PS
BD_7140;2223;4;1366;1398;PS
BD_7140;2076;4;1366;1398;PS
BD_7141;1490;1;NULL;1372;Max
BD_7141;1757;1;NULL;1372;Max
BD_7141;2228;2;1373;NULL;S
BD_7141;657;3;1374;NULL;Min
BD_7141;2071;4;1375;1398;PS
BD_7142;1761;1;NULL;1370;Max
BD_7142;1753;1;NULL;1370;Max
BD_7142;2234;2;1371;NULL;S
BD_7142;2066;3;1372;NULL;Min
BD_7143;1822;1;1366;1398;PS
BD_7143;2206;2;1366;1398;PS
BD_7143;2167;3;1366;1398;PS
BD_7144;1853;1;1366;1398;PS
BD_7144;2168;2;1366;1398;PS
BD_7144;831;3;1366;1398;PS
BD_7144;2251;3;1366;1398;PS
BD_7144;2226;4;1366;1398;PS
BD_7145;1514;1;NULL;1380;Max
BD_7145;2078;2;1381;NULL;S
BD_7146;1514;1;1366;1398;PS
BD_7146;2078;2;1366;1398;PS
BD_7147;1514;1;1366;1398;PS
BD_7147;2078;2;1366;1398;PS
BD_7148;1498;1;1366;1398;PS
BD_7149;1598;1;1366;1398;PS
BD_7149;1733;1;1366;1398;PS
BD_7149;1731;2;1366;1398;PS
BD_7149;2198;3;1366;1398;PS
BD_7150;1627;1;1366;1398;PS
BD_7150;2215;2;1366;1398;PS
BD_7150;2184;3;1366;1398;PS
BD_7150;1731;3;1366;1398;PS
BD_7150;1585;3;1366;1398;PS
BD_7150;1944;4;1366;1398;PS
BD_7151;1558;1;NULL;1370;Max
BD_7151;2027;2;1371;NULL;S
BD_7151;2268;3;1386;NULL;S
BD_7152;1703;1;1366;1398;PS
BD_7152;1320;2;NULL;1380;Max
BD_7152;2268;3;1381;NULL;S
BD_7153;1785;1;1366;1398;PS
BD_7153;2238;2;1366;1398;PS
BD_7153;2214;2;1366;1398;PS
BD_7154;1505;1;1366;1398;PS
BD_7154;1753;1;1366;1398;PS
BD_7154;2071;2;1366;1398;PS
BD_7155;1705;1;1366;1398;PS
BD_7155;1852;1;1366;1398;PS
BD_7155;2128;2;1366;1398;PS
BD_7156;1844;1;1366;1398;PS
BD_7156;2182;2;1366;1398;PS
BD_7156;2162;2;1366;1398;PS
BD_7157;1749;1;1366;1398;PS
BD_7157;1746;1;1366;1398;PS
BD_7157;2197;2;1366;1398;PS
BD_7158;1695;1;1366;1398;PS
BD_7158;1492;1;1366;1398;PS
BD_7158;2197;2;1366;1398;PS
BD_7159;1492;1;1366;1398;PS
BD_7159;1695;1;1366;1398;PS
BD_7159;2197;2;1366;1398;PS
BD_7160;1221;1;1366;1398;PS
BD_7160;513;1;1366;1398;PS
BD_7160;2111;2;1366;1398;PS
BD_7160;2201;2;1366;1398;PS
BD_7161;1749;1;1366;1398;PS
BD_7161;1746;1;1366;1398;PS
BD_7162;1818;1;1366;1398;PS
BD_7162;2041;2;1366;1398;PS
BD_7163;1639;1;1366;1398;PS
BD_7164;1551;1;NULL;1379;Max
BD_7164;1730;1;NULL;1379;Max
BD_7164;2031;2;1380;NULL;S
BD_7165;1551;1;1366;1398;PS
BD_7165;1730;1;1366;1398;PS
BD_7165;2031;2;1366;1398;PS
BD_7166;1788;1;NULL;1380;Max
BD_7166;1850;1;NULL;1380;Max
BD_7166;1688;2;1381;NULL;S
BD_7166;1850;3;1387;NULL;S
BD_7166;2270;4;1388;NULL;Min
BD_7167;1736;1;NULL;1373;Max
BD_7167;2242;2;1374;NULL;S
BD_7167;2225;3;1375;NULL;S
BD_7167;2144;3;1375;NULL;S
BD_7168;1797;1;NULL;1370;Max
BD_7168;2269;2;1371;NULL;S
BD_7168;1006;3;1372;NULL;Min
BD_7168;2183;3;1373;1398;PS
BD_7169;1687;1;1366;1398;PS
BD_7169;1605;1;1366;1398;PS
BD_7169;2126;2;1366;1398;PS
BD_7169;2068;3;NULL;1397;Max
BD_7169;2131;4;1398;NULL;S
BD_7170;1682;1;1366;1398;PS
BD_7170;1780;1;1366;1398;PS
BD_7170;2074;2;NULL;1371;Max
BD_7170;2029;3;1372;NULL;S
BD_7171;1842;1;NULL;1375;Max
BD_7171;2237;2;1376;NULL;S
BD_7171;2124;2;1376;NULL;S
BD_7171;1544;2;1376;NULL;S
BD_7172;1810;1;1366;1398;PS
BD_7173;1554;1;1366;1398;PS
BD_7173;1953;2;1366;1398;PS
BD_7173;657;3;1366;1398;PS
BD_7174;1612;1;1366;1398;PS
BD_7175;1855;1;1366;1398;PS
BD_7176;1674;1;NULL;1379;Max
BD_7176;2216;2;1380;NULL;S
BD_7177;1648;1;1366;1370;PS
BD_7177;97;2;NULL;1371;Max
BD_7177;2270;3;1372;NULL;S
BD_7177;2189;4;1373;NULL;Min
BD_7177;2099;4;1374;NULL;Min
BD_7178;1123;1;1366;1398;PS
BD_7178;1625;1;1366;1398;PS
BD_7179;1655;1;1366;1398;PS
BD_7180;1652;1;1366;1398;PS
BD_7181;520;1;1366;1398;PS
BD_7181;2157;2;1366;1398;PS
BD_7182;503;1;1366;1398;PS
BD_7182;2103;2;1366;1398;PS
BD_7182;2248;3;1366;1398;PS
BD_7182;2247;4;1366;1398;PS
BD_7183;356;1;1366;1398;PS
BD_7183;503;2;1366;1398;PS
BD_7184;1594;1;NULL;1380;Max
BD_7184;1766;1;NULL;1380;Max
BD_7184;2205;2;1381;NULL;S
BD_7185;509;1;1366;1398;PS
BD_7186;1647;1;1366;1398;PS
BD_7187;1691;1;1366;1398;PS
BD_7187;2132;2;1366;1398;PS
BD_7188;539;1;1366;1398;PS
BD_7189;1271;1;1366;1398;PS
BD_7190;1582;1;1366;1398;PS
BD_7191;1614;1;1366;1398;PS
BD_7191;1779;1;1366;1398;PS
BD_7191;2025;2;1366;1398;PS
BD_7192;1546;1;1366;1398;PS
BD_7192;2098;2;1366;1398;PS
BD_7192;2836;3;1366;1398;PS
BD_7193;1723;1;1366;1398;PS
BD_7193;2244;2;1366;1398;PS
BD_7193;2207;3;1366;1398;PS
BD_7194;1791;1;1366;1398;PS
BD_7195;1839;1;1366;1398;PS
BD_7196;1816;1;NULL;1393;Max
BD_7196;2130;2;1394;NULL;S
BD_7196;2209;2;1394;NULL;S
BD_7197;1727;1;1366;1398;PS
BD_7197;2185;2;1366;1398;PS
BD_7198;1716;1;1366;1398;PS
BD_7199;1560;1;1366;1398;PS
BD_7200;1745;1;1366;1398;PS
BD_7201;1735;1;1366;1398;PS
BD_7202;1833;1;1366;1398;PS
BD_7202;2122;2;NULL;1394;Max
BD_7202;1911;3;1395;NULL;S
BD_7202;2218;3;1396;NULL;S
BD_7203;1608;1;1366;1398;PS
BD_7204;1810;1;1366;1398;PS
BD_7205;1702;1;1366;1398;PS
BD_7206;1793;1;1366;1398;PS
BD_7206;1697;2;1366;1398;PS
BD_7207;1715;1;1366;1398;PS
BD_7208;1697;1;1366;1398;PS
BD_7209;350;1;1366;1398;PS
BD_7210;1815;1;1366;1398;PS
BD_7211;1649;1;1366;1398;PS
BD_7212;1665;1;1366;1398;PS
BD_7213;1637;1;1366;1398;PS
BD_7214;1581;1;1366;1398;PS
BD_7215;1606;1;1366;1398;PS
BD_7216;1720;1;1366;1398;PS
BD_7217;1592;1;1366;1398;PS
BD_7217;2050;2;1366;1398;PS
BD_7217;2108;3;1366;1398;PS
BD_7218;1632;1;1366;1398;PS
BD_7218;2050;2;1366;1398;PS
BD_7218;2108;3;1366;1398;PS
BD_7219;199;1;1366;1398;PS
BD_7219;2837;2;1366;1398;PS
BD_7220;1507;1;1366;1398;PS
BD_7220;1603;1;1366;1379;PS
BD_7220;2039;2;NULL;1380;Max
BD_7220;2137;3;1381;NULL;S
BD_7220;2222;3;1381;NULL;S
BD_7220;2093;4;1389;NULL;S
BD_7220;2256;4;1389;NULL;S
BD_7220;2172;5;1390;NULL;Min
BD_7221;1508;1;1366;1398;PS
BD_7221;2152;2;1366;1398;PS
BD_7221;43;3;1366;1398;PS
BD_7222;1603;1;NULL;1379;Max
BD_7222;1507;1;NULL;1379;Max
BD_7222;2176;2;1380;NULL;S
BD_7222;2199;3;1386;NULL;S
BD_7223;1849;1;NULL;1372;Max
BD_7223;42;2;1373;NULL;S
BD_7223;2149;3;1375;NULL;S
BD_7224;1524;1;NULL;1371;Max
BD_7224;2083;2;1372;NULL;S
BD_7224;2175;3;1384;NULL;S
BD_7225;1601;1;1366;1398;PS
BD_7225;1602;2;1366;1398;PS
BD_7225;2104;3;1366;1398;PS
BD_7226;1817;1;1366;1398;PS
BD_7226;2259;2;1366;1398;PS
BD_7226;2046;3;1366;1398;PS
BD_7227;1626;1;1366;1398;PS
BD_7228;1570;1;1366;1398;PS
BD_7229;1765;1;1366;1398;PS
BD_7230;1849;1;1366;1398;PS
BD_7230;2224;2;1366;1398;PS
BD_7230;2107;3;1366;1398;PS
BD_7231;637;1;1366;1398;PS
BD_7231;2053;2;1366;1398;PS
BD_7232;1840;1;NULL;1375;Max
BD_7232;2202;2;1376;NULL;S
BD_7233;1826;1;1366;1398;PS
BD_7234;1517;1;NULL;1373;Max
BD_7234;2090;2;1374;NULL;S
BD_7234;2072;3;1375;NULL;Min
BD_7235;1827;1;NULL;NULL;S
BD_7236;1081;1;1366;1398;PS
BD_7237;1517;1;1366;1398;PS
BD_7238;1752;1;1366;1398;PS
BD_7238;2147;2;1366;1398;PS
BD_7238;2040;3;1366;1398;PS
BD_7239;1515;1;1366;1398;PS
BD_7240;1811;1;1366;1398;PS
BD_7241;1628;1;1366;1398;PS
BD_7241;1539;1;1366;1398;PS
BD_7242;1596;1;1366;1398;PS
BD_7243;1596;1;1366;1398;PS
BD_7243;2102;2;1366;1398;PS
BD_7243;2067;3;1366;1398;PS
BD_7243;2253;4;1366;1398;PS
BD_7244;1686;1;1366;1398;PS
BD_7245;1536;1;1366;1398;PS
BD_7246;1795;1;1366;1398;PS
BD_7246;2192;2;1366;1398;PS
BD_7246;2036;3;1366;1398;PS
BD_7247;1864;1;1366;1398;PS
BD_7248;1550;1;NULL;1370;Max
BD_7248;1562;1;NULL;1370;Max
BD_7248;2023;2;1371;NULL;S
BD_7249;1595;1;NULL;1372;Max
BD_7249;312;2;1373;NULL;S
BD_7249;1987;2;1373;NULL;S
BD_7250;1843;1;NULL;1374;Max
BD_7250;2133;2;1375;NULL;S
BD_7250;2038;3;1376;NULL;Min
BD_7250;2047;4;1377;1398;PS
BD_7251;1650;1;1366;1398;PS
BD_7251;2072;2;NULL;1371;Max
BD_7251;2030;3;1372;NULL;S
BD_7251;2187;4;1373;NULL;Min
BD_7252;312;1;1366;1398;PS
BD_7253;1742;1;1366;1398;PS
BD_7253;2095;2;1366;1398;PS
BD_7254;1557;1;1366;1398;PS
BD_7254;1866;1;1366;1398;PS
BD_7255;788;1;1366;1387;PS
BD_7255;1836;2;NULL;1388;Max
BD_7255;2129;3;1389;NULL;S
BD_7255;500;4;1390;NULL;Min
BD_7256;146;1;1366;1398;PS
BD_7257;1699;1;1366;1398;PS
BD_7258;1516;1;1366;1398;PS
BD_7259;467;1;1366;1398;PS
BD_7259;2088;2;1366;1398;PS
BD_7259;1943;3;1366;1398;PS
BD_7260;1807;1;1366;1398;PS
BD_7261;1651;1;1366;1398;PS
BD_7262;1726;1;1366;1398;PS
BD_7263;1802;1;1366;1398;PS
BD_7263;2055;2;1366;1398;PS
BD_7264;1725;1;1366;1398;PS
BD_7264;2082;2;1366;1398;PS
BD_7265;1660;1;1366;1398;PS
BD_7266;1654;1;1366;1398;PS
BD_7267;1540;1;1366;1398;PS
BD_7268;1851;1;1366;1398;PS
BD_7268;1851;2;1366;1398;PS
BD_7268;2065;2;1366;1398;PS
BD_7269;1829;1;1366;1398;PS
BD_7269;287;2;1366;1398;PS
BD_7270;1858;1;1366;1398;PS
BD_7271;1528;1;1366;1398;PS
BD_7272;1528;1;1366;1398;PS
BD_7273;1856;1;1366;1398;PS
BD_7273;2203;2;1366;1398;PS
BD_7274;1526;1;1366;1398;PS
BD_7274;2260;2;1366;1398;PS
BD_7275;1689;1;1366;1398;PS
BD_7276;1500;1;1366;1398;PS
BD_7277;1767;1;1366;1398;PS
BD_7278;1767;1;1366;1369;PS
BD_7278;1585;2;1366;1369;PS
BD_7278;2113;3;1366;1369;PS
BD_7279;1526;1;NULL;1370;Max
BD_7279;1585;2;1371;NULL;S
BD_7279;2113;3;1372;NULL;Min
BD_7280;191;1;NULL;1381;Max
BD_7280;2042;2;1381;NULL;S
BD_7280;2139;3;1396;NULL;S
BD_7281;1585;1;1366;1398;PS
BD_7281;2113;2;1366;1398;PS
BD_7282;1835;1;NULL;1369;Max
BD_7282;2230;2;1370;NULL;S
BD_7282;2359;3;1371;NULL;Min
BD_7282;2229;3;1375;NULL;S
BD_7283;1800;1;1366;1398;PS
BD_7284;1847;1;1366;1398;PS
BD_7285;2360;1;1366;1398;PS
BD_7286;458;1;1366;1398;PS
BD_7287;1553;1;NULL;1379;Max
BD_7287;1585;2;1380;NULL;S
BD_7287;2096;3;1381;NULL;Min
BD_7287;2258;4;1382;1398;PS
BD_7288;1759;1;1366;1398;PS
BD_7289;1812;1;1366;1398;PS
BD_7289;2091;2;1366;1398;PS
BD_7290;1591;1;NULL;1375;Max
BD_7290;2204;2;1376;NULL;S
BD_7291;1537;1;1366;1398;PS
BD_7291;1523;2;1366;1398;PS
